"","X0","X1","X5","X22","X41","X75","X109"
"1",0.446457699549134,0.455853039406266,0.403427806137226,0.48442740647984,0.359966607533058,0.147731161648934,0.308958805711564
"2",0.457239846016791,0.470256330721013,0.406295262813193,0.483211028005352,0.349429519264182,0.0952569123820144,0.265488643581337
"3",0.432852779663928,0.435288591114769,0.364891244564864,0.462543945290932,0.29859967231565,0.116379445682726,0.23013712934142
"4",0.435864639654242,0.436346881211443,0.385470390872966,0.468381810465989,0.333165135183461,0.142623803339672,0.282861985592186
"5",0.406518439422962,0.403640543325946,0.358363858816029,0.424394317210941,0.328543687131865,0.172882494624102,0.31057010150153
"6",0.438593402431124,0.450433899862449,0.394465268808572,0.503009418360851,0.329516611740539,0.123515176066629,0.250577739202533
"7",0.466109382957695,0.47988820564826,0.444234778130222,0.530594538833867,0.390860576700724,0.152178681751305,0.326280305657505
"8",0.427082095599128,0.438305225581581,0.396283862087454,0.491793416263089,0.343216360273752,0.134432818324578,0.283438471364225
"9",0.428125439203778,0.485982917166554,0.504549708637144,0.576836564019805,0.482221848690295,0.235954860271245,0.428289957935421
"10",0.431485411621522,0.458893619751647,0.448810734676677,0.525392661493596,0.403015075281892,0.136378864736598,0.312826206084098
"11",0.421398213126371,0.424408208207573,0.368080922034587,0.435049601375715,0.32136304453049,0.102937479279907,0.26514374946157
"12",0.456610908182447,0.471147016242252,0.447067089597248,0.540267380287477,0.397797054845279,0.150337293873513,0.308241131137465
"13",0.437200379663456,0.44970537269229,0.444188201391192,0.520421243655449,0.406584176092095,0.163971932289291,0.352350400723788
"14",0.459456253493469,0.478115981475657,0.438255466404997,0.524200882515241,0.398112213389039,0.221592001301908,0.3540349812953
"15",0.387293857692086,0.37088860970156,0.232258470032155,0.317724786379015,0.183753777717231,0.102230208927089,0.176606715573618
"16",0.453585858039873,0.476058121777998,0.460601110444757,0.531766588808082,0.437600790498374,0.242622147217222,0.416291239217171
"17",0.458737156175405,0.494342265286664,0.469703367941947,0.542187585338202,0.434248322637671,0.208602095494448,0.399380264779115
"18",0.455229553023768,0.434156503559645,0.361650836794445,0.440532668327018,0.316412122695978,0.107981597892409,0.254393278144609
"19",0.440097382852504,0.435127417477395,0.399469106695979,0.482168682996979,0.352146971499905,0.131526279018544,0.295032539189105
"20",0.437727710575521,0.424933060840048,0.349236341057981,0.424640865479926,0.315185439297644,0.160727353859827,0.281083098769162
"21",0.418409287153965,0.408363321864802,0.359054173531534,0.431745838446148,0.324596186385784,0.153261486105505,0.292392997100433
"22",0.435556558321638,0.427382348588515,0.357998452286501,0.4346049909701,0.315936344386831,0.125596971272346,0.273145802511724
"23",0.425808443758298,0.433851684221256,0.337840101430427,0.421144873466763,0.291829099262159,0.140573525905571,0.251299916766489
"24",0.408454952456774,0.399737162131437,0.320937007099561,0.401938295053754,0.268405213790762,0.100642964511363,0.227375132621356
"25",0.427597459084517,0.433150742966721,0.416432530669455,0.487092174800406,0.387789107096492,0.192394919058556,0.351319169638853
"26",0.497243557981927,0.479515039471891,0.391444990106567,0.483970083375329,0.326439631114397,0.0949397466759695,0.25044937236674
"27",0.460608794951866,0.45696206636827,0.418385571270957,0.517621560571304,0.34938841151554,0.115679654862623,0.266369931684193
"28",0.468570203859391,0.47947740870951,0.47054110563808,0.561798851661395,0.402504296933719,0.144488634936902,0.308479257581837
"29",0.481815693232389,0.503064296814968,0.478084674993912,0.59160113814627,0.398145244582977,0.116355279310153,0.290219863986664
"30",0.459802334222876,0.458323616873187,0.413119515146729,0.515201508544082,0.338315407348878,0.0866017492081401,0.244811457465243
"31",0.484953287001441,0.476938018480047,0.440234127567699,0.536601261455901,0.388301310393331,0.16159312710267,0.320401039440109
"32",0.503146488540882,0.513908564528934,0.485553438125099,0.584041297227584,0.428574157964625,0.151562965620691,0.342741937628111
"33",0.46642091915885,0.46031012960792,0.405298225301041,0.487779261882658,0.354840331843208,0.135504729734131,0.28187630918454
"34",0.490127831448415,0.511855067717882,0.499140803361297,0.61780561982167,0.416414410647,0.118169619621945,0.295546266424664
"35",0.440554125804595,0.442167369196256,0.396525101592869,0.482042419709337,0.349480365599497,0.185446686522471,0.322711797393516
"36",0.487433807589509,0.481513215287569,0.44133320011323,0.52813706595217,0.385561496048581,0.136176967852944,0.317371369830218
"37",0.462935739454965,0.440080508661824,0.360008644748127,0.430729042772238,0.322278033263396,0.179344841466608,0.313525334654641
"38",0.509267657913092,0.530365069126408,0.517047605336022,0.615121751549581,0.449247817071435,0.166231585872154,0.35756712260197
"39",0.464823803436585,0.481121682560615,0.472504391617777,0.565847899884057,0.411758934278678,0.158743871553611,0.324119255200154
"40",0.438161005618079,0.456458670011083,0.430818783470886,0.519580965241104,0.373103463399722,0.104202729202384,0.271767632477163
"41",0.474593635190364,0.490446092488224,0.470107532661039,0.569806393293843,0.4132594397299,0.149545394889642,0.312812488159734
"42",0.490004367517018,0.514509020547526,0.495434882507886,0.590848747348172,0.435401315863785,0.15601731754686,0.349614809979905
"43",0.472154596356818,0.479582785228504,0.463205030955341,0.54909231218801,0.415524906801812,0.156796485614309,0.339533400312606
"44",0.451380458355618,0.48502006037945,0.51440385393165,0.596290287568425,0.473585810773696,0.185663670183091,0.398364451567148
"45",0.41826328956513,0.432952263385363,0.381690035952171,0.473201283498836,0.301535660968046,0.106415534572943,0.222837716417382
"46",0.436795660762338,0.461725861938108,0.471201234519686,0.556716477239419,0.446611661494112,0.228068871784866,0.407855565587191
"47",0.47480492122651,0.492890988625812,0.492152773461253,0.601860458405823,0.426864313123525,0.139978076460254,0.311482703682088
"48",0.467676368504308,0.489734174851695,0.49264402072294,0.581507892425449,0.443021687911835,0.178418190532099,0.361458943818902
"49",0.446045619435909,0.465972961457848,0.477751723825699,0.564841953058107,0.435578337717329,0.190109182337131,0.374875513250047
"50",0.448603976406127,0.467509193414455,0.44312702255787,0.560970488265985,0.373230600245444,0.0971420288470587,0.251215180001472
"51",0.435589783328868,0.45223199404519,0.431844141945436,0.526882741466664,0.376831789636638,0.136669208316492,0.297672788972206
"52",0.432272442754951,0.445142629810704,0.398695320222686,0.48097743971496,0.363325404718917,0.224599907934264,0.340933211588152
"53",0.476944710514408,0.499960561626365,0.473354001391273,0.570999610290993,0.412557516626077,0.147882713444594,0.329259122649064
"54",0.437735934849414,0.467095141401811,0.464487300935592,0.556373085864166,0.414527578761876,0.141944552474912,0.3262725804938
"55",0.489797448164777,0.481659008309513,0.435305936129869,0.493415078791578,0.400814371543057,0.160720087417946,0.345072679755399
"56",0.462386436654721,0.479576258489579,0.397000036645575,0.49094979106726,0.342339688263505,0.139409369818343,0.274774090845631
"57",0.464214768290741,0.462763355803414,0.375851444389605,0.465879557253201,0.31283802254922,0.107753897032931,0.227696064063224
"58",0.41573074302222,0.43072992392738,0.383005778746803,0.464985970140719,0.336889661105528,0.147602716069925,0.266160309455846
"59",0.42650405726304,0.458574627972372,0.393619108621943,0.477984116662809,0.35187467513687,0.175632978955984,0.31797971896368
"60",0.492612539941745,0.516063125967929,0.462608626366794,0.541865702789248,0.413805447897951,0.145649512024761,0.336449865386457
"61",0.466476279682735,0.478612345492995,0.4165122502438,0.491985193528086,0.379911313345568,0.222427562098138,0.36395249749758
"62",0.441270978870775,0.42671693539515,0.32373085507494,0.407371681720055,0.291328837201936,0.177391810552734,0.272508576458403
"63",0.456290432972878,0.433992057881524,0.392054611775164,0.471753861426507,0.349581046346941,0.171954579851563,0.290486474629899
"64",0.413507127403605,0.414397827667131,0.345223267531957,0.418631776203966,0.305705236029716,0.131066710415888,0.244753692093543
"65",0.44958322333829,0.441678626484475,0.388342777224047,0.481629839802293,0.3353812403337,0.115291858206215,0.250179801272587
"66",0.440230893315924,0.477982440564732,0.496973145807368,0.582702976812687,0.46299953646811,0.205652340423876,0.39316098094716
"67",0.398789962470279,0.379127554339232,0.289251133448241,0.370012162919887,0.246263575429855,0.110244476470077,0.203463112700516
"68",0.417103479374583,0.420777772339369,0.375320634400789,0.458605664831265,0.328255842147337,0.129163489609946,0.253787515652522
"69",0.432225640027573,0.441638860977598,0.399542653672727,0.49301031816476,0.355940131473725,0.233553385417335,0.33269652530843
"70",0.440599872410078,0.426500421268037,0.349854725103769,0.426641245735656,0.309515323222519,0.172588747068113,0.2921373433035
"71",0.43305553429966,0.454321744416502,0.426180616294509,0.502427666989154,0.399765016329658,0.242086705326734,0.364215554889245
"72",0.477424964574821,0.485582035452197,0.466830904630803,0.546026121457756,0.423293971789295,0.190987671364382,0.366990380845531
"73",0.438535475468897,0.409671615410675,0.288488405943844,0.384538709918266,0.233129828364397,0.134346484315464,0.207856240300142
"74",0.459261527846724,0.434720340195612,0.337304885471875,0.417388534767769,0.297951199118243,0.173584212752087,0.263720571583703
"75",0.43243401825217,0.453170433970941,0.40371083767654,0.495067913652904,0.351149649669631,0.146154410333892,0.295269954742912
"76",0.448337654077931,0.488987850127553,0.489543430386266,0.561309431376575,0.470842190378063,0.294524056282477,0.47865981508918
"77",0.47901091485052,0.507966266103698,0.524004009354008,0.618848855349692,0.480747619435588,0.240560064401504,0.426584503513245
"78",0.447146633145616,0.455716492407464,0.402320493116316,0.49678104729896,0.361623194986739,0.199887732316892,0.310492854545272
"79",0.459664145958232,0.479766176678343,0.44427906512909,0.530173943415973,0.405518458886129,0.217636880917861,0.366701525941424
"80",0.428714373194621,0.417250333834472,0.327412393488569,0.405020469292265,0.29034688857671,0.199264981412531,0.293029767674687
"81",0.472367059055936,0.487355027722229,0.457965914083973,0.537342759022456,0.421102037913833,0.181146589248341,0.364243322088314
"82",0.452705565782907,0.466896644842181,0.424810833204888,0.511287084494628,0.391301427649144,0.264822745138839,0.390386273727332
"83",0.438364844848035,0.466465407270529,0.391477827220833,0.474385484556077,0.33105196142203,0.120357706779835,0.255121343747756
"84",0.408553528491819,0.417244606454179,0.327609151404355,0.407520112981739,0.293370220776613,0.189647587084366,0.27830267917392
"85",0.420139250163441,0.406165706619408,0.302969255799378,0.397468276620013,0.254693562309541,0.134527281118833,0.21920823138394
"86",0.489096271191812,0.484940065148234,0.456014608259439,0.553013815714236,0.386173275475647,0.118200654551774,0.29645548374004
"87",0.44877158028873,0.454308350328647,0.409422887062576,0.509412994900911,0.352010022889666,0.16823606845891,0.283532243317242
"88",0.459416494055493,0.465543315994623,0.44248440424941,0.536865946729409,0.402609017322612,0.289259897298167,0.392134444749251
"89",0.458256999199718,0.463411471560499,0.41463143204013,0.508578999820426,0.367385403882079,0.18476121619867,0.31084390836268
"90",0.443973494506888,0.440674786018651,0.382306346259349,0.465180192313148,0.356189355421974,0.225503734617546,0.362894910946173
"91",0.443608777073935,0.447669730056804,0.402277037181208,0.487594032693547,0.385754236733133,0.307165426615724,0.397670510800705
"92",0.450698316045085,0.457741773812759,0.428423120337348,0.515472864242024,0.381429532666468,0.191199026771903,0.34329025887768
"93",0.472339287246974,0.499227121033372,0.503194460489434,0.609681558561354,0.443263870526242,0.162144050359812,0.336983240376717
"94",0.469141830904855,0.486322598123111,0.44960063327551,0.547339783902287,0.396193766040575,0.149497992000296,0.307760244496658
"95",0.443439188098123,0.454207602765664,0.419823619928637,0.496786766086054,0.378229120568556,0.173568412194405,0.337776861791916
"96",0.462239375505942,0.486944899837513,0.439278747000138,0.541352701647949,0.376266562855925,0.129677167268499,0.279875540503998
"97",0.420182034742565,0.436545981121923,0.422359892620103,0.505624744410471,0.378927575657882,0.175687717029518,0.313900566277342
"98",0.415438248700595,0.416181395832433,0.364750088601503,0.45377905049056,0.299734004199725,0.119352438417421,0.226053158235091
"99",0.473137780867139,0.498070989141704,0.501178880443113,0.621564214755059,0.433438630971306,0.137910838285167,0.310591211030432
"100",0.429794056722103,0.472087875559664,0.464166592307934,0.576453612548004,0.404736936194302,0.133867751514467,0.294776302804891
"101",0.399768796772071,0.409025155344235,0.346466257895342,0.428287588713571,0.31471223312139,0.152693268893092,0.264683571492671
"102",0.457313311743328,0.49464445580205,0.507936808298836,0.61219226717062,0.455675888354277,0.163928044447344,0.363233533626236
"103",0.462351438603104,0.487248010681031,0.445508917325113,0.544540498521963,0.39997115898479,0.241620741386865,0.381870321090101
"104",0.487772427364486,0.523897241161746,0.506237910639899,0.61225822215144,0.450919410079948,0.209705664834127,0.375014566523373
"105",0.44712792560852,0.494016747945626,0.50415353496813,0.583091132776819,0.484422183973935,0.270172871188211,0.466383617031724
"106",0.483721634663495,0.527624525925309,0.530468540394819,0.635514470522263,0.475395095464953,0.202691473454955,0.394064829359967
"107",0.465892595874291,0.512049805851372,0.517090949814419,0.626021867426661,0.454406257002167,0.145227270564285,0.33571471101196
"108",0.457881349141933,0.476529811899178,0.480263981109608,0.605214171512552,0.403190618986434,0.13441109991408,0.285524653624813
"109",0.468697210915416,0.469029489152911,0.425023859238944,0.535774002159198,0.357644861771874,0.0925238505566233,0.25065230549524
"110",0.407015769827234,0.429583541788758,0.391032505163327,0.496757279916188,0.329682209263125,0.0906241764659009,0.230787367672692
"111",0.48015580722587,0.510183485989295,0.495091711052375,0.613511510044657,0.410465869257897,0.115451567052881,0.285939431098466
"112",0.465518763765448,0.489902324024282,0.491808451422284,0.593737941564735,0.441083345589364,0.218922253832443,0.368147993236311
"113",0.439488299779602,0.459251075632617,0.436574257767689,0.542051125031256,0.369547203478419,0.102846147018615,0.266984099347797
"114",0.474182399628078,0.491860324862797,0.478436320057685,0.560058288933773,0.441672508028734,0.224157648322235,0.4013502661803
